#Organism group,Strain,Isolate,Create date,Location,Isolation source,AMR genotypes,Virulence genotypes,Stress genotypes,AST phenotypes,Host disease
"Staphylococcus pseudintermedius",,"PDT001867197.1","2023-08-29T18:51:14Z","USA: NY","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaZ=COMPLETE,erm(B)=COMPLETE,fosB=HMM,sat4=COMPLETE","icaC=COMPLETE",,,"Otitis"
"Staphylococcus pseudintermedius",,"PDT001867198.1","2023-08-29T18:51:14Z","USA: NY","Not collected","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=HMM","icaC=COMPLETE","qacJ=COMPLETE",,"Urinary tract infection"
"Staphylococcus pseudintermedius",,"PDT001867199.1","2023-08-29T18:51:14Z","USA: NY","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(K)=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Urinary tract infection"
"Staphylococcus pseudintermedius",,"PDT001867200.1","2023-08-29T18:51:14Z","USA: NY","Not collected","fosB=HMM","icaC=COMPLETE",,,"Infection"
"Staphylococcus pseudintermedius",,"PDT001867201.1","2023-08-29T18:51:15Z","USA: NY","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaR1=PARTIAL_END_OF_CONTIG,blaZ=PARTIAL_END_OF_CONTIG,catA=PARTIAL_END_OF_CONTIG,erm(B)=COMPLETE,fosB=HMM,grlA_D84G=POINT,gyrA_S84A=POINT,mecA=COMPLETE,mecR1=PARTIAL,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE",,,"Infection"
"Staphylococcus pseudintermedius",,"PDT001867202.1","2023-08-29T18:51:15Z","USA: WA","Not collected","blaI=PARTIAL_END_OF_CONTIG,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,fosB=HMM,grlA_S80I=POINT,mecA=COMPLETE,mecR1=PARTIAL","icaC=COMPLETE","qacG=COMPLETE",,"infection"
"Staphylococcus pseudintermedius",,"PDT001867203.1","2023-08-29T18:51:15Z","USA: WA","Not collected","fosB=HMM","icaC=COMPLETE",,,"infection"
"Staphylococcus pseudintermedius",,"PDT001867204.1","2023-08-29T18:51:15Z","USA: TX","Not collected","fosB=HMM","icaC=COMPLETE",,,"Dermatitis"
"Staphylococcus pseudintermedius",,"PDT001867205.1","2023-08-29T18:51:15Z","USA: MS","Not collected","aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(2'')-I=HMM,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=PARTIAL","icaC=COMPLETE","merA=HMM,qacG=COMPLETE",,"Aerobic C&S"
"Staphylococcus pseudintermedius",,"PDT001867206.1","2023-08-29T18:51:16Z","USA: IN","Not collected","aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaPC1=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(K)=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"cystitis"
"Staphylococcus pseudintermedius",,"PDT001868486.1","2023-08-30T14:53:33Z","USA: CO","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=PARTIAL_END_OF_CONTIG,catA=PARTIAL_END_OF_CONTIG,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE",,,"UTI"
"Staphylococcus pseudintermedius",,"PDT001868487.1","2023-08-30T14:53:34Z","USA: CO","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaZ=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Infected wound"
"Staphylococcus pseudintermedius",,"PDT001868488.1","2023-08-30T14:53:34Z","USA: CO","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,dfrG=COMPLETE,dfrG=PARTIAL_END_OF_CONTIG,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE,sec3=COMPLETE,sel=COMPLETE,seq=COMPLETE","qac=HMM",,"Corneal ulcer"
"Staphylococcus pseudintermedius",,"PDT001868489.1","2023-08-30T14:53:34Z","USA: MI","Not collected","blaI=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG","icaC=COMPLETE",,,"Pyoderma"
"Staphylococcus pseudintermedius",,"PDT001868490.1","2023-08-30T14:53:34Z","USA: MI","Not collected","fosB=HMM","icaC=COMPLETE,sec3=COMPLETE,sel=COMPLETE",,,"Pyoderma"
"Staphylococcus pseudintermedius",,"PDT001868491.1","2023-08-30T14:53:34Z","USA: MI","Not collected","fosB=HMM,tet(M)=COMPLETE","icaC=COMPLETE",,,"UTI"
"Staphylococcus pseudintermedius",,"PDT001868492.1","2023-08-30T14:53:35Z","USA: MI","Not collected","fosB=HMM","icaC=COMPLETE",,,"Otitis"
"Staphylococcus pseudintermedius",,"PDT001868493.1","2023-08-30T14:53:35Z","USA: LA","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaR1=PARTIAL_END_OF_CONTIG,blaZ=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,dfrG=PARTIAL_END_OF_CONTIG,erm(B)=COMPLETE,grlA_S80I=POINT,mecA=COMPLETE,sat4=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Corneal ulcer"
"Staphylococcus pseudintermedius",,"PDT001868494.1","2023-08-30T14:53:35Z","USA: LA","Not collected","blaI=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,fosB=HMM","icaC=COMPLETE",,,"Pododermatitis"
"Staphylococcus pseudintermedius",,"PDT001868495.1","2023-08-30T14:53:35Z","USA: LA","Not collected","aac(6')-Ie=HMM,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=HMM,grlA_S80R=POINT","icaC=COMPLETE","qacG=COMPLETE",,"Cystitis"
"Staphylococcus pseudintermedius",,"PDT001868496.1","2023-08-30T14:53:36Z","USA: CO","Not collected","aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(2'')-Ia=HMM,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(K)=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE",,,"Infected Wound"
"Staphylococcus pseudintermedius",,"PDT001868497.1","2023-08-30T14:53:36Z","USA: LA","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,catA=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Cellulitis"
"Staphylococcus pseudintermedius",,"PDT001868498.1","2023-08-30T14:53:36Z","USA: LA","Not collected","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=HMM","icaC=COMPLETE",,,"Cellulitis"
"Staphylococcus pseudintermedius",,"PDT001868499.1","2023-08-30T14:53:36Z","USA: LA","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(2'')-I=HMM,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Cellulitis"
"Staphylococcus pseudintermedius",,"PDT001868500.1","2023-08-30T14:53:36Z","USA: LA","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaPC1=COMPLETE,blaR1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,rpoB_H481Y=POINT,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Cystitis"
"Staphylococcus pseudintermedius",,"PDT001868501.1","2023-08-30T14:53:37Z","USA: LA","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE",,,"Pyoderma"
"Staphylococcus pseudintermedius",,"PDT001868502.1","2023-08-30T14:53:37Z","USA: LA","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,sat4=COMPLETE","icaC=COMPLETE",,,"Cellulitis"
"Staphylococcus pseudintermedius",,"PDT001868503.1","2023-08-30T14:53:37Z","USA: KY","Not collected","aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"UTI"
"Staphylococcus pseudintermedius",,"PDT001868504.1","2023-08-30T14:53:37Z","USA: KY","Not collected","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,fosB=HMM,grlA_S80I=POINT,mecA=COMPLETE,mecR1=PARTIAL","icaC=COMPLETE","qacG=COMPLETE",,"Dog attack wound"
"Staphylococcus pseudintermedius",,"PDT001868505.1","2023-08-30T14:53:38Z","USA: KY","Not collected",,"icaC=COMPLETE",,,"Chronic otitis"
"Staphylococcus pseudintermedius",,"PDT001868506.1","2023-08-30T14:53:38Z","USA: KY","Not collected","ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Dermatitis"
"Staphylococcus pseudintermedius",,"PDT001868507.1","2023-08-30T14:53:38Z","USA: CO","Not collected","aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Ear infection"
"Staphylococcus pseudintermedius",,"PDT001868508.1","2023-08-30T14:53:38Z","USA: KY","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=PARTIAL_END_OF_CONTIG,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Otitis"
"Staphylococcus pseudintermedius",,"PDT001868509.1","2023-08-30T14:53:39Z","USA: KY","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE",,,"Pyothorax"
"Staphylococcus pseudintermedius",,"PDT001868510.1","2023-08-30T14:53:39Z","USA: KY","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,catA=COMPLETE,catA=PARTIAL_END_OF_CONTIG,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Septicaemia,bronchointerstitial pneumonia"
"Staphylococcus pseudintermedius",,"PDT001868511.1","2023-08-30T14:53:39Z","USA: KY","Not collected","blaI=PARTIAL_END_OF_CONTIG","icaC=COMPLETE","qacG=COMPLETE",,"Pyoderma"
"Staphylococcus pseudintermedius",,"PDT001868512.1","2023-08-30T14:53:39Z","USA: KY","Not collected","aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Chronic dermatitis"
"Staphylococcus pseudintermedius",,"PDT001868513.1","2023-08-30T14:53:39Z","USA: KS","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,catA=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Wound"
"Staphylococcus pseudintermedius",,"PDT001868514.1","2023-08-30T14:53:40Z","USA: KS","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE","icaC=COMPLETE",,,"Rhinitis"
"Staphylococcus pseudintermedius",,"PDT001868515.1","2023-08-30T14:53:40Z","USA: IN","Not collected","aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(K)=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"prostatitis"
"Staphylococcus pseudintermedius",,"PDT001868516.1","2023-08-30T14:53:40Z","USA: IN","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=PARTIAL_END_OF_CONTIG,blaPC1=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(K)=COMPLETE","icaC=COMPLETE",,,"peri-ophthalmitis with corneal perforation, and intralesional bacteria"
"Staphylococcus pseudintermedius",,"PDT001868517.1","2023-08-30T14:53:40Z","USA: IN","Not collected","blaPC1=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"rhinitis"
"Staphylococcus pseudintermedius",,"PDT001868518.1","2023-08-30T14:53:41Z","USA: CO","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,catA=COMPLETE,catA=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Pyoderma"
"Staphylococcus pseudintermedius",,"PDT001868519.1","2023-08-30T14:53:41Z","USA: IN","Not collected","fosB=HMM","icaC=COMPLETE",,,"mastitis"
"Staphylococcus pseudintermedius",,"PDT001868520.1","2023-08-30T14:53:41Z","USA: IN","Not collected","blaI=COMPLETE,blaR1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=HMM,tet(M)=COMPLETE","icaC=COMPLETE",,,"Urolithiasis"
"Staphylococcus pseudintermedius",,"PDT001868521.1","2023-08-30T14:53:41Z","USA: IL","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(K)=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE",,,"Wound Infection"
"Staphylococcus pseudintermedius",,"PDT001868522.1","2023-08-30T14:53:41Z","USA: IL","Not collected","aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Skin Infection"
"Staphylococcus pseudintermedius",,"PDT001868523.1","2023-08-30T14:53:42Z","USA: IL","Not collected","bla=HMM,blaI=COMPLETE,blaZ=COMPLETE,fosB=HMM","icaC=COMPLETE",,,"Lymphoma"
"Staphylococcus pseudintermedius",,"PDT001868524.1","2023-08-30T14:53:42Z","USA: IL","Not collected",,"icaC=COMPLETE",,,"Acral Lick Dermatitis"
"Staphylococcus pseudintermedius",,"PDT001868525.1","2023-08-30T14:53:42Z","USA: IA","Not collected","ant(6)-Ia=COMPLETE,aph(2'')-Ia=HMM,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE,sec3=COMPLETE,sel=COMPLETE","merA=HMM",,"Ulceration"
"Staphylococcus pseudintermedius",,"PDT001868526.1","2023-08-30T14:53:42Z","USA: IA","Not collected",,"icaC=COMPLETE",,,"UTI"
"Staphylococcus pseudintermedius",,"PDT001868527.1","2023-08-30T14:53:42Z","USA: IA","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaZ=COMPLETE,catA=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacC=COMPLETE",,"dermatitis"
"Staphylococcus pseudintermedius",,"PDT001868528.1","2023-08-30T14:53:43Z","USA: IA","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"cough"
"Staphylococcus pseudintermedius",,"PDT001868529.1","2023-08-30T14:53:43Z","USA: CO","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,catA=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE",,,"Lower UTI"
"Staphylococcus pseudintermedius",,"PDT001868530.1","2023-08-30T14:53:43Z","USA: GA","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrS1=COMPLETE,fosB=HMM,grlA_S80I=POINT,mecA=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacC=COMPLETE",,"TPLO Infection"
"Staphylococcus pseudintermedius",,"PDT001868531.1","2023-08-30T14:53:43Z","USA: GA","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Otitis"
"Staphylococcus pseudintermedius",,"PDT001868532.1","2023-08-30T14:53:44Z","USA: GA","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=HMM","icaC=COMPLETE","qacG=COMPLETE",,"Pyoderma"
"Staphylococcus pseudintermedius",,"PDT001868533.1","2023-08-30T14:53:44Z","USA: GA","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(K)=PARTIAL_END_OF_CONTIG,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Ulcer"
"Staphylococcus pseudintermedius",,"PDT001868534.1","2023-08-30T14:53:44Z","USA: GA","Not collected","ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,catA=PARTIAL_END_OF_CONTIG,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE,tet(M)=PARTIAL_END_OF_CONTIG","icaC=COMPLETE",,,"Abscess"
"Staphylococcus pseudintermedius",,"PDT001868535.1","2023-08-30T14:53:44Z","USA: GA","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"UTI"
"Staphylococcus pseudintermedius",,"PDT001868536.1","2023-08-30T14:53:44Z","USA: GA","Not collected","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE,sec3=COMPLETE,sel=COMPLETE,seq=COMPLETE","qacG=COMPLETE",,"Pyoderma"
"Staphylococcus pseudintermedius",,"PDT001868537.1","2023-08-30T14:53:45Z","USA: GA","Not collected","blaI=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=HMM","icaC=COMPLETE",,,"Otitis"
"Staphylococcus pseudintermedius",,"PDT001868538.1","2023-08-30T14:53:45Z","USA: FL","Not collected","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=HMM","icaC=COMPLETE",,,"Infection"
"Staphylococcus pseudintermedius",,"PDT001868539.1","2023-08-30T14:53:45Z","USA: FL","Not collected","aac(6')-Ie=HMM,ant(6)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,dfrG=COMPLETE,erm(B)=COMPLETE,fosB=HMM,grlA_S80I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,sat4=COMPLETE,tet(M)=COMPLETE","icaC=COMPLETE","qacG=COMPLETE",,"Infection"
